id,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,PP1,PP2,PP3,F1,F2,F3,F4,F5,F6,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,MSWHIM1,MSWHIM2,MSWHIM3,E1,E2,E3,E4,E5,PD1,PD2,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,SV1,SV2,SV3,SV4,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,SVGER1,SVGER2,SVGER3,SVGER4,SVGER5,SVGER6,SVGER7,SVGER8,SVGER9,SVGER10,SVGER11,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,Z1,Z2,Z3,Z4,Z5,class
399,-0.2445,-0.5529999999999999,-0.05800000000000001,0.18850000000000003,-0.13,0.1875,0.3195,-0.09849999999999999,0.22400000000000003,0.149,-0.6085,-0.4120000000000001,0.056000000000000015,0.17704999999999999,0.23205,-0.2321499999999999,0.8384499999999999,0.14599999999999996,-0.1913,-0.499,-0.6695,0.0035000000000000365,-0.35350000000000004,-0.21200000000000002,-0.5900000000000001,-0.081,0.066,0.3285,-0.2125,-0.493,0.49099999999999994,-0.527,-0.0672,0.10715,-0.174,-0.08265000000000002,0.05924999999999999,-1.0455,-0.7324999999999999,1.2785,-2.5524999999999993,-0.9084999999999999,0.8504999999999999,-0.367,0.20150000000000007,-0.04749999999999997,-0.1345,0.2404,0.1738,-0.040150000000000005,-0.07245000000000001,-1.08,-0.5385500000000001,-0.31504999999999994,0.0208,-0.30525,-0.6139,0.06519999999999997,0.28225,-3.4373200000000006,-0.30812,1.19491,-0.124705,0.7194049999999999,-0.15819499999999997,-4.205900000000001,1.060075,-0.33935,-4.55147,0.7313500000000001,-5.974500000000001,-0.8839999999999998,0.23650000000000002,0.6385,0.9639999999999999,0.39150000000000007,-0.521,-0.49250000000000005,-0.6330000000000001,0.043999999999999984,-0.743,0.18449999999999997,-0.18,-0.9435,-1.27,-0.1445,-0.29100000000000004,0.7354999999999999,1
1470,0.0957777777777778,-0.396,-0.162,-0.0922222222222222,-0.0831111111111111,0.25644444444444436,0.06822222222222221,-0.02622222222222222,-0.05400000000000001,-0.04800000000000002,-0.18666666666666665,-0.2982222222222222,0.08133333333333334,-0.04875555555555557,-0.0004444444444444054,-0.11879999999999996,0.5034000000000001,0.06664444444444449,0.022666666666666675,-0.07177777777777777,-0.25222222222222224,0.12355555555555554,0.11466666666666667,-0.12177777777777779,-0.2813333333333333,0.2208888888888889,0.013333333333333353,-0.07755555555555556,0.07422222222222222,-0.44866666666666655,0.3679999999999999,-0.32822222222222225,0.012311111111111113,0.03691111111111111,-0.06542222222222221,-0.08437777777777782,0.0035111111111111055,-0.4055555555555555,-0.14444444444444446,-0.5071111111111112,-0.8117777777777779,-0.3844444444444445,0.26399999999999996,-0.21155555555555558,0.1631111111111111,0.1108888888888889,0.20533333333333337,0.22480000000000003,0.04711111111111111,-0.06264444444444443,-0.07215555555555556,-0.9052666666666664,-0.24248888888888898,-0.22393333333333335,0.02671111111111111,-0.14717777777777777,-0.16111111111111118,0.11095555555555556,0.18626666666666666,-1.4762177777777779,-0.8799333333333336,0.11415555555555552,-0.3544800000000001,0.3677555555555556,0.20482888888888884,-2.149555555555555,-0.13387555555555558,-0.3766688888888889,-1.6057600000000005,0.42923555555555565,-4.889555555555556,0.24400000000000008,-0.16511111111111113,0.5293333333333333,0.6284444444444445,0.0015555555555555724,-0.10444444444444449,-0.21333333333333332,-0.07266666666666668,-0.033111111111111126,-0.2897777777777778,0.2884444444444444,-0.008000000000000002,-0.04800000000000004,-0.7868888888888889,-0.6353333333333334,-0.3915555555555555,0.2533333333333333,0
531,-0.25285714285714284,-0.5128571428571428,-0.12214285714285711,0.024999999999999984,-0.265,0.34500000000000003,0.10285714285714284,0.08785714285714286,0.14571428571428569,-0.01214285714285714,-0.48214285714285715,-0.355,0.0757142857142857,-0.20057142857142862,0.05435714285714285,-0.08578571428571423,0.7929285714285713,-0.22700000000000004,0.14635714285714294,-0.2435714285714286,-0.45285714285714285,0.4885714285714285,-0.07285714285714287,0.10142857142857141,-0.6507142857142858,0.01571428571428568,0.3814285714285714,-0.12642857142857142,0.10071428571428574,-0.5457142857142857,0.37499999999999994,-0.39357142857142857,-0.05878571428571429,0.08678571428571429,-0.11214285714285717,-0.12957142857142856,-0.03400000000000001,-0.6742857142857144,-0.45428571428571435,0.765,-1.8442857142857143,-0.6271428571428572,0.5192857142857142,-0.33,0.5021428571428571,0.6328571428571428,0.18857142857142856,0.2303571428571429,0.13114285714285714,-0.048857142857142856,-0.14378571428571427,-1.002142857142857,-0.4552142857142857,-0.18914285714285714,0.09842857142857142,-0.363,-0.3045000000000001,0.02492857142857143,0.30478571428571427,-2.188514285714285,-0.4276071428571429,0.29383571428571426,-0.25777857142857147,1.0219285714285713,0.46147142857142864,-3.5053071428571423,0.7493285714285715,-0.7143571428571428,-2.786921428571429,0.3495714285714286,-5.437857142857142,-0.2342857142857143,-0.0764285714285714,0.6821428571428569,0.7814285714285714,0.25857142857142856,-0.35500000000000004,-0.33999999999999997,-0.43714285714285717,0.08785714285714283,-0.6528571428571429,0.3278571428571428,-0.22285714285714286,-0.7428571428571429,-1.4749999999999999,-0.8085714285714286,-0.5092857142857142,0.15642857142857142,1
1499,0.11750000000000006,-0.4208333333333334,-0.11666666666666665,-0.05166666666666667,0.00416666666666667,0.3008333333333333,-0.003333333333333336,0.16749999999999998,0.12083333333333335,0.023333333333333327,-0.2008333333333333,-0.38916666666666666,-0.05583333333333334,-0.015916666666666707,0.2465833333333333,-0.21975,0.9223333333333331,0.04833333333333334,-0.28075,-0.34166666666666673,-0.44249999999999995,-0.39083333333333337,-0.007500000000000007,-0.5508333333333333,-0.7458333333333332,0.13249999999999995,-0.1791666666666667,0.10916666666666668,0.24916666666666668,-0.4358333333333333,0.24,-0.40416666666666673,0.024249999999999997,0.040083333333333346,-0.16666666666666666,-0.08308333333333333,0.07766666666666666,-0.7658333333333333,-0.20083333333333328,-0.6158333333333335,-1.259166666666667,-1.1075,-0.07416666666666671,-0.2808333333333333,0.4616666666666666,-0.20249999999999999,0.2733333333333333,0.22816666666666666,0.020083333333333342,-0.10124999999999999,-0.103,-1.0108333333333335,-0.21466666666666664,-0.3309166666666667,0.005416666666666667,-0.09966666666666664,-0.3526666666666667,0.07666666666666663,0.48666666666666675,-1.7086,-1.5832583333333332,0.49955,0.11214166666666665,0.0006333333333333006,-0.05562499999999999,-2.258958333333333,-0.48653333333333343,-0.617275,-1.843866666666667,0.8923000000000001,-5.488333333333333,0.2591666666666667,0.14666666666666667,0.5733333333333334,0.9833333333333333,0.011666666666666733,-0.1183333333333334,-0.3633333333333333,-0.14666666666666675,-0.3041666666666667,-0.3083333333333334,0.2975,-0.26083333333333336,0.08583333333333325,-0.8424999999999999,-0.3608333333333334,-0.8033333333333333,0.6866666666666665,0
1001,0.05365853658536586,-0.5434146341463415,-0.11756097560975608,-0.15024390243902438,-0.2051219512195122,0.08024390243902436,0.1873170731707317,-0.1121951219512195,-0.007317073170731697,0.06121951219512194,-0.3682926829268293,-0.394390243902439,0.03365853658536584,-0.20497560975609755,-0.07956097560975607,-0.2501219512195122,0.7294146341463416,0.4268780487804878,-0.13636585365853657,-0.04414634146341466,-0.4570731707317074,0.024634146341463416,-0.08341463414634147,0.00634146341463416,-0.5858536585365854,0.23048780487804876,-0.2629268292682927,-0.08121951219512195,0.13439024390243903,-0.5195121951219512,0.45682926829268294,-0.43,0.004756097560975607,0.09502439024390245,-0.08000000000000002,-0.11853658536585364,0.04487804878048781,-0.810731707317073,-0.36121951219512194,-0.36804878048780487,-1.7346341463414636,-0.3095121951219513,0.5434146341463414,-0.6834146341463414,0.024878048780487827,0.18268292682926832,-0.02536585365853658,0.22834146341463418,0.1248780487804878,-0.0811219512195122,-0.06990243902439025,-1.0313414634146343,-0.3905121951219512,-0.2678048780487805,0.049658536585365856,-0.25565853658536586,-0.37329268292682927,0.040878048780487806,0.12826829268292683,-2.5455390243902443,-0.8201414634146341,0.4659853658536585,-0.18044878048780488,0.44257317073170727,0.08877560975609758,-3.099368292682927,0.5108487804878049,-0.2254024390243902,-3.2512219512195126,0.4421487804878048,-5.542926829268293,-0.3980487804878049,-0.016097560975609774,0.5748780487804878,0.7046341463414634,0.13219512195121955,-0.3285365853658537,-0.3831707317073171,-0.26024390243902445,-0.06000000000000003,-0.6704878048780488,0.25512195121951214,0.15682926829268293,-0.5309756097560976,-1.1639024390243904,-0.43609756097560975,-0.574390243902439,0.5348780487804878,0
323,0.03666666666666665,-0.09055555555555561,-0.06888888888888893,-0.47500000000000003,0.3588888888888889,0.08333333333333333,0.3605555555555556,-0.003333333333333332,0.3527777777777778,-0.1322222222222222,-0.2677777777777778,-0.012777777777777777,0.3288888888888889,-0.1106666666666667,0.46416666666666667,0.12438888888888888,0.35855555555555557,0.13872222222222222,0.3203333333333334,-0.5394444444444445,0.07111111111111112,-0.3338888888888888,0.1077777777777778,-0.3238888888888889,-0.48944444444444446,0.3466666666666666,-0.25222222222222224,-0.13666666666666663,0.055,-0.31555555555555553,0.41722222222222227,-0.07111111111111107,0.0020000000000000035,-0.08488888888888892,-0.10133333333333333,-0.11038888888888887,0.07677777777777778,0.19777777777777794,-0.21388888888888888,0.2516666666666667,0.6494444444444442,0.005555555555555635,1.1805555555555556,-0.47000000000000014,0.6261111111111112,-0.6411111111111112,0.6283333333333334,0.22499999999999998,0.08894444444444446,0.06016666666666665,-0.11305555555555556,-0.660111111111111,-0.11133333333333334,-0.03783333333333332,-0.07083333333333333,-0.3873333333333334,-0.4486666666666667,0.48577777777777764,0.5785555555555555,0.5337777777777776,-0.2203944444444444,-0.1885944444444444,-0.2620888888888888,0.9658777777777777,-0.09819444444444445,-0.5497888888888887,0.6049111111111112,-0.7681611111111112,0.9267222222222224,0.8807777777777778,-3.5199999999999996,0.01944444444444462,-0.49444444444444424,0.21333333333333337,0.565,0.005000000000000026,0.21611111111111103,0.1416666666666666,0.07111111111111112,0.6599999999999999,-0.09055555555555556,0.3683333333333334,0.019999999999999993,-0.15888888888888886,0.2677777777777778,-0.6283333333333334,1.0522222222222222,0.3488888888888889,1
945,0.041071428571428585,-0.28285714285714286,-0.31035714285714283,-0.16071428571428573,-0.0525,0.14214285714285715,-0.04892857142857143,0.009285714285714276,0.1832142857142857,0.11535714285714285,-0.08785714285714286,-0.2667857142857143,-0.04035714285714287,-0.3555714285714287,0.2155357142857143,-0.0014642857142857127,0.44925,0.08060714285714285,0.10189285714285715,-0.2382142857142857,-0.12464285714285714,0.18607142857142858,0.11285714285714286,-0.18535714285714283,-0.3267857142857143,-0.2307142857142857,-0.1989285714285714,-0.2767857142857143,-0.03750000000000001,-0.3914285714285714,0.47000000000000003,-0.3321428571428572,-0.008392857142857146,-0.001285714285714284,-0.07360714285714286,-0.08110714285714286,-0.01914285714285714,-0.1314285714285714,-0.09785714285714286,-0.07500000000000002,-0.19250000000000014,-0.8785714285714284,0.30964285714285716,-0.305,0.195,0.28607142857142864,-0.019285714285714295,0.23289285714285715,0.007285714285714289,-0.049678571428571426,-0.04903571428571429,-0.809607142857143,-0.2551428571428571,-0.2302857142857143,-0.05692857142857143,-0.07057142857142858,-0.11789285714285716,0.13960714285714287,0.1604285714285714,0.6775607142857141,-1.3607178571428573,-0.19755000000000006,-0.02812500000000003,-0.04477857142857148,0.12301785714285716,0.43105357142857154,-0.44956785714285713,-0.5077285714285714,0.9883357142857143,0.3204892857142857,-4.208928571428571,0.18392857142857144,-0.029285714285714266,0.2507142857142858,0.5032142857142856,-0.016071428571428546,-0.04142857142857147,-0.033571428571428565,-0.27357142857142863,-0.08535714285714288,-0.35035714285714287,0.08357142857142856,-0.018571428571428596,-0.15714285714285717,-0.48392857142857143,-0.5689285714285716,-0.5867857142857144,0.20750000000000002,0
787,0.29,-0.4384615384615384,-0.1430769230769231,-0.2169230769230769,-0.11153846153846156,-0.046538461538461535,0.22307692307692306,0.03346153846153845,0.08038461538461542,-0.012307692307692315,-0.21961538461538466,-0.3119230769230769,0.1096153846153846,-0.22115384615384615,-0.1746153846153846,-0.2099230769230769,0.5339615384615384,0.5361538461538461,0.03284615384615385,0.11269230769230767,-0.30500000000000005,0.03846153846153853,0.11076923076923073,-0.19730769230769235,-0.3942307692307692,0.04615384615384618,-0.40769230769230763,0.02230769230769232,-0.17076923076923078,-0.4757692307692307,0.4434615384615385,-0.30576923076923074,0.04557692307692308,0.058692307692307696,-0.029730769230769227,-0.12907692307692306,0.024461538461538458,-0.5926923076923077,-0.11692307692307691,-1.2115384615384615,-0.8688461538461539,-0.1138461538461538,0.6915384615384615,-0.5173076923076924,-0.11846153846153847,0.15307692307692308,0.020769230769230738,0.22111538461538463,0.07611538461538461,-0.062423076923076914,-0.08334615384615383,-0.9432307692307691,-0.2611153846153846,-0.2764615384615385,-0.005115384615384615,-0.23769230769230767,-0.3693846153846155,0.18934615384615386,0.2301153846153846,-0.5988576923076925,-1.4717846153846152,-0.06711153846153851,-0.007480769230769193,0.4505423076923077,-0.06750384615384614,-1.0309384615384614,0.01955384615384615,-0.48844230769230773,-0.2639307692307693,0.8941461538461538,-4.982307692307693,-0.10423076923076915,-0.13115384615384615,0.336923076923077,0.6253846153846154,-0.09269230769230768,-0.12730769230769232,-0.265,-0.10538461538461541,0.05346153846153846,-0.461923076923077,0.2942307692307692,0.4242307692307693,0.05576923076923072,-0.616923076923077,-0.47923076923076924,-0.36692307692307696,0.6442307692307693,0
808,0.20369565217391303,-0.165,-0.3608695652173914,-0.005217391304347831,0.06739130434782607,0.11826086956521742,0.09173913043478263,-0.09304347826086959,0.11108695652173912,-0.06500000000000002,0.017608695652173916,-0.19521739130434784,0.12413043478260871,-0.35960869565217396,0.13610869565217393,0.012282608695652206,0.2796521739130435,0.11878260869565214,0.33363043478260873,-0.10521739130434782,0.007173913043478249,0.24608695652173918,0.29108695652173916,-0.09804347826086957,-0.2608695652173913,-0.08717391304347828,-0.11978260869565212,0.07869565217391306,0.012173913043478283,-0.29673913043478267,0.4734782608695652,-0.2560869565217391,0.020934782608695645,-0.028173913043478268,-0.03867391304347826,-0.08754347826086954,-0.04689130434782609,0.04565217391304354,0.0556521739130435,-0.5569565217391306,0.4332608695652173,-0.41347826086956513,0.653913043478261,-0.016739130434782642,0.008478260869565206,0.12391304347826088,-0.015652173913043493,0.23015217391304352,-0.0032826086956521754,-0.010478260869565216,-0.030608695652173917,-0.7369565217391304,-0.16226086956521737,-0.17069565217391308,-0.09147826086956522,-0.08291304347826087,-0.05226086956521743,0.21902173913043485,0.168,0.8721608695652171,-1.0852000000000002,-0.22107391304347826,0.021386956521739126,0.28341304347826085,-0.01389130434782605,0.7521217391304348,-0.3952760869565218,-0.44077608695652165,1.5596847826086948,0.454823913043478,-3.8147826086956518,0.3608695652173913,-0.11891304347826083,0.06304347826086952,0.4202173913043479,-0.1773913043478261,0.04369565217391304,0.06065217391304345,-0.12282608695652172,0.14956521739130432,-0.02108695652173912,0.1941304347826087,0.14891304347826084,0.33869565217391295,-0.0426086956521739,-0.6539130434782608,-0.1391304347826087,0.267608695652174,0
998,0.29632653061224484,-0.18122448979591832,-0.36142857142857154,0.19244897959183677,-0.07428571428571429,0.3426530612244898,-0.23448979591836736,-0.20551020408163265,-0.1473469387755102,-0.07,0.16428571428571426,-0.3348979591836735,-0.1389795918367347,-0.3205918367346939,0.09646938775510205,-0.009040816326530596,0.260530612244898,-0.07836734693877552,-0.12583673469387757,-0.0720408163265306,-0.040000000000000015,0.05367346938775512,0.266734693877551,0.0293877551020408,-0.22673469387755105,-0.04244897959183671,0.16857142857142857,0.31326530612244896,-0.5483673469387754,-0.20857142857142855,0.4244897959183674,-0.4383673469387755,0.03404081632653062,-0.01581632653061225,-0.05055102040816326,-0.028387755102040817,-0.010693877551020413,-0.09693877551020406,0.09020408163265307,-0.8979591836734695,0.28081632653061234,-1.036938775510204,0.030408163265306137,0.041224489795918376,-0.14163265306122452,0.4046938775510204,-0.2593877551020409,0.23948979591836736,-0.08373469387755102,-0.07218367346938775,-0.0076938775510204055,-0.7933877551020407,-0.2727959183673469,-0.2959795918367347,-0.11781632653061226,0.20208163265306126,0.27961224489795916,-0.047816326530612255,-0.07387755102040816,-0.8471571428571428,-1.086973469387755,0.7116346938775511,-0.11619795918367348,-0.2834877551020408,0.16505714285714287,-0.166169387755102,-0.6477775510204082,0.08025714285714286,-0.9067551020408162,-0.44809591836734697,-4.112040816326531,0.4273469387755102,0.2944897959183673,0.14632653061224485,0.4587755102040816,-0.17408163265306117,0.010408163265306119,-0.014897959183673476,-0.22448979591836737,-0.29510204081632657,0.01612244897959182,0.0740816326530612,-0.23653061224489796,0.3573469387755102,0.012040816326530592,-0.23816326530612247,-0.9897959183673469,0.503265306122449,0
